iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_AFR,,Africa,09/07/20,541725,19190,15631.286,12457,225,259.143,394.416,13.972,11.381,9.07,0.164,0.189,,,,,,,,
OWID_AFR,,Africa,10/07/20,559430,17705,15994.857,12763,306,268.714,407.307,12.891,11.645,9.292,0.223,0.196,,,,,,,,
OWID_AFR,,Africa,11/07/20,578216,18786,16466.429,12988,225,272.143,420.984,13.678,11.989,9.456,0.164,0.198,,,,,,,,
OWID_AFR,,Africa,12/07/20,594933,16717,16906.714,13241,253,268.286,433.155,12.171,12.309,9.64,0.184,0.195,,,,,,,,
OWID_AFR,,Africa,13/07/20,611002,16069,17239.286,13463,222,264.714,444.855,11.699,12.551,9.802,0.162,0.193,,,,,,,,
OWID_AFR,,Africa,14/07/20,625451,14449,16808.429,13762,299,255.286,455.375,10.52,12.238,10.02,0.218,0.186,,,,,,,,
OWID_AFR,,Africa,15/07/20,643484,18033,17278.429,13988,226,250.857,468.504,13.129,12.58,10.184,0.165,0.183,,,,,,,,
OWID_AFR,,Africa,16/07/20,663929,20445,17457.714,14356,368,271.286,483.39,14.885,12.711,10.452,0.268,0.198,,,,,,,,
OWID_AFR,,Africa,17/07/20,683468,19539,17719.714,14672,316,272.714,497.615,14.226,12.901,10.682,0.23,0.199,,,,,,,,
OWID_AFR,,Africa,18/07/20,702480,19012,17752,14953,281,280.714,511.458,13.842,12.925,10.887,0.205,0.204,,,,,,,,
OWID_AFR,,Africa,19/07/20,721049,18569,18016.571,15169,216,275.429,524.977,13.52,13.117,11.044,0.157,0.201,,,,,,,,
OWID_AFR,,Africa,20/07/20,736561,15512,17937,15423,254,280,536.271,11.294,13.059,11.229,0.185,0.204,,,,,,,,
OWID_AFR,,Africa,21/07/20,750440,13879,17855.571,15737,314,282.143,546.376,10.105,13,11.458,0.229,0.205,,,,,,,,
OWID_AFR,,Africa,22/07/20,770049,19609,18080.714,16445,708,351,560.653,14.277,13.164,11.973,0.515,0.256,,,,,,,,
OWID_AFR,,Africa,23/07/20,788519,18470,17798.571,16713,268,336.714,574.1,13.448,12.959,12.168,0.195,0.245,,,,,,,,
OWID_AFR,,Africa,24/07/20,810615,22096,18163.857,17104,391,347.429,590.188,16.088,13.225,12.453,0.285,0.253,,,,,,,,
OWID_AFR,,Africa,25/07/20,828764,18149,18040.571,17521,417,366.857,603.402,13.214,13.135,12.757,0.304,0.267,,,,,,,,
OWID_AFR,,Africa,26/07/20,847072,18308,18003.286,17765,244,370.857,616.731,13.33,13.108,12.934,0.178,0.27,,,,,,,,
OWID_AFR,,Africa,27/07/20,860522,13450,17708.714,18175,410,393.143,626.524,9.793,12.893,13.233,0.299,0.286,,,,,,,,
OWID_AFR,,Africa,28/07/20,874016,13494,17653.714,18497,322,394.286,636.348,9.825,12.853,13.467,0.234,0.287,,,,,,,,
OWID_AFR,,Africa,29/07/20,891656,17640,17372.429,18864,367,345.571,649.192,12.843,12.648,13.734,0.267,0.252,,,,,,,,
OWID_AFR,,Africa,30/07/20,909073,17417,17222,19317,453,372,661.873,12.681,12.539,14.064,0.33,0.271,,,,,,,,
OWID_AFR,,Africa,31/07/20,928075,19002,16780,19680,363,368,675.707,13.835,12.217,14.328,0.264,0.268,,,,,,,,
OWID_AFR,,Africa,01/08/20,944997,16922,16604.714,19974,294,350.429,688.028,12.32,12.089,14.543,0.214,0.255,,,,,,,,
OWID_AFR,,Africa,02/08/20,957731,12734,15808.429,20304,330,362.714,697.299,9.271,11.51,14.783,0.24,0.264,,,,,,,,
OWID_AFR,,Africa,03/08/20,968595,10864,15439,20626,322,350.143,705.209,7.91,11.241,15.017,0.234,0.255,,,,,,,,
OWID_AFR,,Africa,04/08/20,978515,9920,14928.429,21099,473,371.714,712.431,7.222,10.869,15.362,0.344,0.271,,,,,,,,
OWID_AFR,,Africa,05/08/20,993886,15371,14604.286,21638,539,396.286,723.623,11.191,10.633,15.754,0.392,0.289,,,,,,,,
OWID_AFR,,Africa,06/08/20,1008216,14330,14163.286,22069,431,393.143,734.056,10.433,10.312,16.068,0.314,0.286,,,,,,,,
OWID_AFR,,Africa,07/08/20,1021705,13489,13375.714,22508,439,404,743.877,9.821,9.739,16.387,0.32,0.294,,,,,,,,
OWID_AFR,,Africa,08/08/20,1035915,14210,12988.286,22920,412,420.857,754.223,10.346,9.456,16.687,0.3,0.306,,,,,,,,
OWID_AFR,,Africa,09/08/20,1048272,12357,12934.429,23279,359,425,763.22,8.997,9.417,16.949,0.261,0.309,,,,,,,,
OWID_AFR,,Africa,10/08/20,1057404,9132,12687,23598,319,424.571,769.869,6.649,9.237,17.181,0.232,0.309,,,,,,,,
OWID_AFR,,Africa,11/08/20,1065280,7876,12395,23865,267,395.143,775.603,5.734,9.024,17.375,0.194,0.288,,,,,,,,
OWID_AFR,,Africa,12/08/20,1074536,9256,11521.429,24274,409,376.571,782.342,6.739,8.388,17.673,0.298,0.274,,,,,,,,
OWID_AFR,,Africa,13/08/20,1084941,10405,10960.714,24682,408,373.286,789.917,7.576,7.98,17.97,0.297,0.272,,,,,,,,
OWID_AFR,,Africa,14/08/20,1097486,12545,10825.857,25098,416,370,799.051,9.134,7.882,18.273,0.303,0.269,,,,,,,,
OWID_AFR,,Africa,15/08/20,1109298,11812,10483.286,25338,240,345.429,807.651,8.6,7.633,18.448,0.175,0.251,,,,,,,,
OWID_AFR,,Africa,16/08/20,1119254,9956,10140.286,25633,295,336.286,814.9,7.249,7.383,18.663,0.215,0.245,,,,,,,,
OWID_AFR,,Africa,17/08/20,1128106,8852,10100.286,25897,264,328.429,821.345,6.445,7.354,18.855,0.192,0.239,,,,,,,,
OWID_AFR,,Africa,18/08/20,1136758,8652,10211.143,26312,415,349.571,827.644,6.299,7.434,19.157,0.302,0.255,,,,,,,,
OWID_AFR,,Africa,19/08/20,1147653,10895,10445.286,26640,328,338,835.576,7.932,7.605,19.396,0.239,0.246,,,,,,,,
OWID_AFR,,Africa,20/08/20,1158265,10612,10474.857,26977,337,327.857,843.303,7.726,7.626,19.641,0.245,0.239,,,,,,,,
OWID_AFR,,Africa,21/08/20,1168538,10273,10150.286,27329,352,318.714,850.782,7.48,7.39,19.898,0.256,0.232,,,,,,,,
OWID_AFR,,Africa,22/08/20,1178971,10433,9953.286,27603,274,323.571,858.378,7.596,7.247,20.097,0.199,0.236,,,,,,,,
OWID_AFR,,Africa,23/08/20,1188024,9053,9824.286,27785,182,307.429,864.97,6.591,7.153,20.23,0.133,0.224,,,,,,,,
OWID_AFR,,Africa,24/08/20,1195537,7513,9633,28005,220,301.143,870.44,5.47,7.014,20.39,0.16,0.219,,,,,,,,
OWID_AFR,,Africa,25/08/20,1203075,7538,9473.857,28288,283,282.286,875.928,5.488,6.898,20.596,0.206,0.206,,,,,,,,
OWID_AFR,,Africa,26/08/20,1211931,8856,9182.571,28607,319,281,882.376,6.448,6.686,20.828,0.232,0.205,,,,,,,,
OWID_AFR,,Africa,27/08/20,1220486,8555,8888.714,28860,253,269,888.604,6.229,6.472,21.012,0.184,0.196,,,,,,,,
OWID_AFR,,Africa,28/08/20,1228595,8109,8579.571,29091,231,251.714,894.508,5.904,6.247,21.18,0.168,0.183,,,,,,,,
OWID_AFR,,Africa,29/08/20,1236959,8364,8284,29422,331,259.857,900.598,6.09,6.031,21.421,0.241,0.189,,,,,,,,
OWID_AFR,,Africa,30/08/20,1245429,8470,8200.714,29586,164,257.286,906.765,6.167,5.971,21.541,0.119,0.187,,,,,,,,
OWID_AFR,,Africa,31/08/20,1252234,6805,8099.571,29812,226,258.143,911.719,4.955,5.897,21.705,0.165,0.188,,,,,,,,
OWID_AFR,,Africa,01/09/20,1259392,7158,8045.286,30054,242,252.286,916.931,5.212,5.858,21.882,0.176,0.184,,,,,,,,
OWID_AFR,,Africa,02/09/20,1268106,8714,8025,30319,265,244.571,923.275,6.344,5.843,22.074,0.193,0.178,,,,,,,,
OWID_AFR,,Africa,03/09/20,1275852,7746,7909.429,30616,297,250.857,928.915,5.64,5.759,22.291,0.216,0.183,,,,,,,,
OWID_AFR,,Africa,04/09/20,1284431,8579,7976.571,30854,238,251.857,935.161,6.246,5.808,22.464,0.173,0.183,,,,,,,,
OWID_AFR,,Africa,05/09/20,1291823,7392,7837.714,31079,225,236.714,940.543,5.382,5.706,22.628,0.164,0.172,,,,,,,,
OWID_AFR,,Africa,06/09/20,1299645,7822,7745.143,31303,224,245.286,946.238,5.695,5.639,22.791,0.163,0.179,,,,,,,,
OWID_AFR,,Africa,07/09/20,1306517,6872,7754.714,31521,218,244.143,951.241,5.003,5.646,22.95,0.159,0.178,,,,,,,,
OWID_AFR,,Africa,08/09/20,1314201,7684,7829.857,31747,226,241.857,956.836,5.595,5.701,23.114,0.165,0.176,,,,,,,,
OWID_AFR,,Africa,09/09/20,1322494,8293,7769.714,31939,192,231.429,962.874,6.038,5.657,23.254,0.14,0.168,,,,,,,,
OWID_AFR,,Africa,10/09/20,1330542,8048,7812.857,32124,185,215.429,968.733,5.86,5.688,23.389,0.135,0.157,,,,,,,,
OWID_AFR,,Africa,11/09/20,1339234,8692,7829,32355,231,214.429,975.062,6.328,5.7,23.557,0.168,0.156,,,,,,,,
OWID_AFR,,Africa,12/09/20,1346643,7409,7831.429,32501,146,203.143,980.456,5.394,5.702,23.663,0.106,0.148,,,,,,,,
OWID_AFR,,Africa,13/09/20,1353388,6745,7677.571,32622,121,188.429,985.367,4.911,5.59,23.751,0.088,0.137,,,,,,,,
OWID_AFR,,Africa,14/09/20,1359869,6481,7621.714,32793,171,181.714,990.085,4.719,5.549,23.876,0.125,0.132,,,,,,,,
OWID_AFR,,Africa,15/09/20,1366429,6560,7461.143,33070,277,189,994.862,4.776,5.432,24.077,0.202,0.138,,,,,,,,
OWID_AFR,,Africa,16/09/20,1373750,7321,7322.286,33249,179,187.143,1000.192,5.33,5.331,24.208,0.13,0.136,,,,,,,,
OWID_AFR,,Africa,17/09/20,1382354,8604,7401.714,33428,179,186.286,1006.456,6.264,5.389,24.338,0.13,0.136,,,,,,,,
OWID_AFR,,Africa,18/09/20,1390520,8166,7326.571,33621,193,180.857,1012.402,5.945,5.334,24.479,0.141,0.132,,,,,,,,
OWID_AFR,,Africa,19/09/20,1399247,8727,7514.857,33823,202,188.857,1018.756,6.354,5.471,24.626,0.147,0.138,,,,,,,,
OWID_AFR,,Africa,20/09/20,1407667,8420,7754.143,33956,133,190.571,1024.886,6.13,5.646,24.722,0.097,0.139,,,,,,,,
OWID_AFR,,Africa,21/09/20,1413815,6148,7706.571,34082,126,184.143,1029.362,4.476,5.611,24.814,0.092,0.134,,,,,,,,
OWID_AFR,,Africa,22/09/20,1420654,6839,7746.429,34322,240,178.857,1034.341,4.979,5.64,24.989,0.175,0.13,,,,,,,,
OWID_AFR,,Africa,23/09/20,1429380,8726,7947.143,34531,209,183.143,1040.695,6.353,5.786,25.141,0.152,0.133,,,,,,,,
OWID_AFR,,Africa,24/09/20,1437566,8186,7887.429,34706,175,182.571,1046.655,5.96,5.743,25.269,0.127,0.133,,,,,,,,
OWID_AFR,,Africa,25/09/20,1445544,7978,7860.571,34860,154,177,1052.463,5.809,5.723,25.381,0.112,0.129,,,,,,,,
OWID_AFR,,Africa,26/09/20,1451954,6410,7529.571,35028,168,172.143,1057.13,4.667,5.482,25.503,0.122,0.125,,,,,,,,
OWID_AFR,,Africa,27/09/20,1460322,8368,7522.143,35163,135,172.429,1063.223,6.093,5.477,25.601,0.098,0.126,,,,,,,,
OWID_AFR,,Africa,28/09/20,1465989,5667,7453.429,35457,294,196.429,1067.349,4.126,5.427,25.815,0.214,0.143,,,,,,,,
OWID_AFR,,Africa,29/09/20,1473497,7508,7549,35674,217,193.143,1072.815,5.466,5.496,25.973,0.158,0.141,,,,,,,,
OWID_AFR,,Africa,30/09/20,1481931,8434,7507.286,35863,189,190.286,1078.956,6.141,5.466,26.111,0.138,0.139,,,,,,,,
OWID_AFR,,Africa,01/10/20,1489195,7264,7375.571,36080,217,196.286,1084.244,5.289,5.37,26.269,0.158,0.143,,,,,,,,
OWID_AFR,,Africa,02/10/20,1498049,8854,7500.714,36229,149,195.571,1090.691,6.446,5.461,26.377,0.108,0.142,,,,,,,,
OWID_AFR,,Africa,03/10/20,1506878,8829,7846.286,36340,111,187.429,1097.119,6.428,5.713,26.458,0.081,0.136,,,,,,,,
OWID_AFR,,Africa,04/10/20,1514967,8089,7806.429,36510,170,192.429,1103.008,5.889,5.684,26.582,0.124,0.14,,,,,,,,
OWID_AFR,,Africa,05/10/20,1519676,4709,7669.571,36638,128,168.714,1106.437,3.429,5.584,26.675,0.093,0.123,,,,,,,,
OWID_AFR,,Africa,06/10/20,1526279,6603,7540.286,36826,188,164.571,1111.244,4.807,5.49,26.812,0.137,0.12,,,,,,,,
OWID_AFR,,Africa,07/10/20,1536821,10542,7841.429,37095,269,176,1118.92,7.675,5.709,27.008,0.196,0.128,,,,,,,,
OWID_AFR,,Africa,08/10/20,1547724,10903,8361.286,37393,298,187.571,1126.858,7.938,6.088,27.225,0.217,0.137,,,,,,,,
OWID_AFR,,Africa,09/10/20,1556287,8563,8319.714,37629,236,200,1133.092,6.234,6.057,27.397,0.172,0.146,,,,,,,,
OWID_AFR,,Africa,10/10/20,1569818,13531,8991.429,37900,271,222.857,1142.944,9.852,6.546,27.594,0.197,0.162,,,,,,,,
OWID_AFR,,Africa,11/10/20,1578796,8978,9118.429,38108,208,228.286,1149.481,6.537,6.639,27.745,0.151,0.166,,,,,,,,
OWID_AFR,,Africa,12/10/20,1584682,5886,9286.571,38301,193,237.571,1153.766,4.285,6.761,27.886,0.141,0.173,,,,,,,,
OWID_AFR,,Africa,13/10/20,1592516,7834,9462.429,38572,271,249.429,1159.47,5.704,6.889,28.083,0.197,0.182,,,,,,,,
OWID_AFR,,Africa,14/10/20,1604025,11509,9600.571,38835,263,248.571,1167.849,8.379,6.99,28.275,0.191,0.181,,,,,,,,
OWID_AFR,,Africa,15/10/20,1613139,9114,9345,39089,254,242.286,1174.485,6.636,6.804,28.46,0.185,0.176,,,,,,,,
OWID_AFR,,Africa,16/10/20,1623822,10683,9647.857,39296,207,238.143,1182.263,7.778,7.024,28.61,0.151,0.173,,,,,,,,
OWID_AFR,,Africa,17/10/20,1638089,14267,9753,39561,265,237.286,1192.65,10.387,7.101,28.803,0.193,0.173,,,,,,,,
OWID_AFR,,Africa,18/10/20,1646282,8193,9640.857,39746,185,234,1198.615,5.965,7.019,28.938,0.135,0.17,,,,,,,,
OWID_AFR,,Africa,19/10/20,1655969,9687,10183.857,39930,184,232.714,1205.668,7.053,7.415,29.072,0.134,0.169,,,,,,,,
OWID_AFR,,Africa,20/10/20,1665743,9774,10461,40228,298,236.571,1212.784,7.116,7.616,29.289,0.217,0.172,,,,,,,,
OWID_AFR,,Africa,21/10/20,1676223,10480,10314,40480,252,235,1220.415,7.63,7.509,29.472,0.183,0.171,,,,,,,,
OWID_AFR,,Africa,22/10/20,1687194,10971,10579.286,40696,216,229.571,1228.402,7.988,7.703,29.63,0.157,0.167,,,,,,,,
OWID_AFR,,Africa,23/10/20,1697621,10427,10542.714,40920,224,232,1235.994,7.592,7.676,29.793,0.163,0.169,,,,,,,,
OWID_AFR,,Africa,24/10/20,1709368,11747,10182.714,41143,223,226,1244.547,8.553,7.414,29.955,0.162,0.165,,,,,,,,
OWID_AFR,,Africa,25/10/20,1718464,9096,10311.714,41259,116,216.143,1251.169,6.623,7.508,30.04,0.084,0.157,,,,,,,,
OWID_AFR,,Africa,26/10/20,1729159,10695,10455.714,41607,348,239.571,1258.956,7.787,7.613,30.293,0.253,0.174,,,,,,,,
OWID_AFR,,Africa,27/10/20,1737827,8668,10297.714,41789,182,223,1265.267,6.311,7.497,30.425,0.133,0.162,,,,,,,,
OWID_AFR,,Africa,28/10/20,1749730,11903,10501,42135,346,236.429,1273.933,8.666,7.646,30.677,0.252,0.172,,,,,,,,
OWID_AFR,,Africa,29/10/20,1760794,11064,10514.286,42337,202,234.429,1281.989,8.055,7.655,30.824,0.147,0.171,,,,,,,,
OWID_AFR,,Africa,30/10/20,1774400,13606,10968.429,42629,292,244.143,1291.895,9.906,7.986,31.037,0.213,0.178,,,,,,,,
OWID_AFR,,Africa,31/10/20,1785474,11074,10872.286,42853,224,244.286,1299.957,8.063,7.916,31.2,0.163,0.178,,,,,,,,
OWID_AFR,,Africa,01/11/20,1795770,10296,11043.714,43175,322,273.714,1307.454,7.496,8.041,31.435,0.234,0.199,,,,,,,,
OWID_AFR,,Africa,02/11/20,1803346,7576,10598.143,43389,214,254.571,1312.97,5.516,7.716,31.59,0.156,0.185,,,,,,,,
OWID_AFR,,Africa,03/11/20,1814220,10874,10913.286,43705,316,273.714,1320.887,7.917,7.946,31.82,0.23,0.199,,,,,,,,
OWID_AFR,,Africa,04/11/20,1828230,14010,11214.286,43940,235,257.857,1331.087,10.2,8.165,31.992,0.171,0.188,,,,,,,,
OWID_AFR,,Africa,05/11/20,1843621,15391,11832.429,44244,304,272.429,1342.293,11.206,8.615,32.213,0.221,0.198,,,,,,,,
OWID_AFR,,Africa,06/11/20,1855339,11718,11562.714,44467,223,262.571,1350.824,8.532,8.419,32.375,0.162,0.191,,,,,,,,
OWID_AFR,,Africa,07/11/20,1870356,15017,12126,44845,378,284.571,1361.758,10.933,8.829,32.65,0.275,0.207,,,,,,,,
OWID_AFR,,Africa,08/11/20,1882860,12504,12441.429,45360,515,312.143,1370.862,9.104,9.058,33.025,0.375,0.227,,,,,,,,
OWID_AFR,,Africa,09/11/20,1891745,8885,12628.429,45609,249,317.143,1377.331,6.469,9.194,33.207,0.181,0.231,,,,,,,,
OWID_AFR,,Africa,10/11/20,1904909,13164,12955.571,45950,341,320.714,1386.915,9.584,9.433,33.455,0.248,0.234,,,,,,,,
OWID_AFR,,Africa,11/11/20,1918922,14013,12956,46282,332,334.571,1397.118,10.203,9.433,33.697,0.242,0.244,,,,,,,,
OWID_AFR,,Africa,12/11/20,1934696,15774,13010.714,46551,269,329.571,1408.602,11.485,9.473,33.893,0.196,0.24,,,,,,,,
OWID_AFR,,Africa,13/11/20,1949358,14662,13431.286,46831,280,337.714,1419.277,10.675,9.779,34.096,0.204,0.246,,,,,,,,
OWID_AFR,,Africa,14/11/20,1963445,14087,13298.429,47066,235,317.286,1429.534,10.256,9.682,34.268,0.171,0.231,,,,,,,,
OWID_AFR,,Africa,15/11/20,1976013,12568,13307.571,47362,296,286,1438.684,9.15,9.689,34.483,0.216,0.208,,,,,,,,
OWID_AFR,,Africa,16/11/20,1986321,10308,13510.857,47641,279,290.286,1446.189,7.505,9.837,34.686,0.203,0.211,,,,,,,,
OWID_AFR,,Africa,17/11/20,1999194,12873,13469.286,48034,393,297.714,1455.561,9.372,9.807,34.972,0.286,0.217,,,,,,,,
OWID_AFR,,Africa,18/11/20,2014479,15285,13651,48426,392,306.286,1466.69,11.129,9.939,35.258,0.285,0.223,,,,,,,,
OWID_AFR,,Africa,19/11/20,2028407,13928,13387.286,48702,276,307.286,1476.831,10.141,9.747,35.459,0.201,0.224,,,,,,,,
OWID_AFR,,Africa,20/11/20,2044150,15743,13541.714,49114,412,326.143,1488.293,11.462,9.859,35.759,0.3,0.237,,,,,,,,
OWID_AFR,,Africa,21/11/20,2057506,13356,13437.286,49428,314,337.429,1498.017,9.724,9.783,35.987,0.229,0.246,,,,,,,,
OWID_AFR,,Africa,22/11/20,2070300,12794,13469.571,49718,290,336.571,1507.332,9.315,9.807,36.198,0.211,0.245,,,,,,,,
OWID_AFR,,Africa,23/11/20,2080377,10077,13436.571,49987,269,335.143,1514.669,7.337,9.783,36.394,0.196,0.244,,,,,,,,
OWID_AFR,,Africa,24/11/20,2092880,12503,13383.714,50331,344,328.143,1523.772,9.103,9.744,36.645,0.25,0.239,,,,,,,,
OWID_AFR,,Africa,25/11/20,2107520,14640,13291.571,50646,315,317.143,1534.431,10.659,9.677,36.874,0.229,0.231,,,,,,,,
OWID_AFR,,Africa,26/11/20,2121454,13934,13292.429,50944,298,320.286,1544.576,10.145,9.678,37.091,0.217,0.233,,,,,,,,
OWID_AFR,,Africa,27/11/20,2137502,16048,13336,51264,320,307.143,1556.26,11.684,9.71,37.324,0.233,0.224,,,,,,,,
OWID_AFR,,Africa,28/11/20,2150902,13400,13342.286,51499,235,295.857,1566.016,9.756,9.714,37.495,0.171,0.215,,,,,,,,
OWID_AFR,,Africa,29/11/20,2163973,13071,13381.857,51723,224,286.429,1575.533,9.517,9.743,37.658,0.163,0.209,,,,,,,,
OWID_AFR,,Africa,30/11/20,2174326,10353,13421.286,51992,269,286.429,1583.071,7.538,9.772,37.854,0.196,0.209,,,,,,,,
OWID_AFR,,Africa,01/12/20,2185164,10838,13183.429,52250,258,274.143,1590.961,7.891,9.599,38.042,0.188,0.2,,,,,,,,
OWID_AFR,,Africa,02/12/20,2201577,16413,13436.714,52580,330,276.286,1602.911,11.95,9.783,38.282,0.24,0.201,,,,,,,,
OWID_AFR,,Africa,03/12/20,2217210,15633,13679.429,52847,267,271.857,1614.293,11.382,9.96,38.477,0.194,0.198,,,,,,,,
OWID_AFR,,Africa,04/12/20,2235179,17969,13953.857,53277,430,287.571,1627.376,13.083,10.159,38.79,0.313,0.209,,,,,,,,
OWID_AFR,,Africa,05/12/20,2249946,14767,14149.143,53564,287,295,1638.128,10.751,10.302,38.999,0.209,0.215,,,,,,,,
OWID_AFR,,Africa,06/12/20,2263422,13476,14207,53870,306,306.714,1647.939,9.812,10.344,39.221,0.223,0.223,,,,,,,,
OWID_AFR,,Africa,07/12/20,2274050,10628,14246.286,54118,248,303.714,1655.677,7.738,10.372,39.402,0.181,0.221,,,,,,,,
OWID_AFR,,Africa,08/12/20,2287308,13258,14592,54520,402,324.286,1665.33,9.653,10.624,39.695,0.293,0.236,,,,,,,,
OWID_AFR,,Africa,09/12/20,2306704,19396,15018.143,54870,350,327.143,1679.452,14.122,10.934,39.949,0.255,0.238,,,,,,,,
OWID_AFR,,Africa,10/12/20,2325838,19134,15518.286,55264,394,345.286,1693.383,13.931,11.298,40.236,0.287,0.251,,,,,,,,
OWID_AFR,,Africa,11/12/20,2344919,19081,15677.143,55662,398,340.714,1707.275,13.892,11.414,40.526,0.29,0.248,,,,,,,,
OWID_AFR,,Africa,12/12/20,2363052,18133,16158,55988,326,346.286,1720.477,13.202,11.764,40.763,0.237,0.252,,,,,,,,
OWID_AFR,,Africa,13/12/20,2379274,16222,16550.286,56334,346,352,1732.288,11.811,12.05,41.015,0.252,0.256,,,,,,,,
OWID_AFR,,Africa,14/12/20,2390687,11413,16662.429,56645,311,361,1740.597,8.31,12.131,41.242,0.226,0.263,,,,,,,,
OWID_AFR,,Africa,15/12/20,2408689,18002,17340.143,57072,427,364.571,1753.704,13.107,12.625,41.553,0.311,0.265,,,,,,,,
OWID_AFR,,Africa,16/12/20,2429817,21128,17587.571,57418,346,364,1769.087,15.383,12.805,41.805,0.252,0.265,,,,,,,,
OWID_AFR,,Africa,17/12/20,2450319,20502,17783,57814,396,364.286,1784.014,14.927,12.947,42.093,0.288,0.265,,,,,,,,
OWID_AFR,,Africa,18/12/20,2469639,19320,17817.143,58310,496,378.286,1798.08,14.066,12.972,42.454,0.361,0.275,,,,,,,,
OWID_AFR,,Africa,19/12/20,2490907,21268,18265,58759,449,395.857,1813.565,15.485,13.298,42.781,0.327,0.288,,,,,,,,
OWID_AFR,,Africa,20/12/20,2509333,18426,18579.857,59099,340,395,1826.98,13.415,13.528,43.028,0.248,0.288,,,,,,,,
OWID_AFR,,Africa,21/12/20,2526123,16790,19348,59528,429,411.857,1839.205,12.224,14.087,43.341,0.312,0.3,,,,,,,,
OWID_AFR,,Africa,22/12/20,2546109,19986,19631.429,60057,529,426.429,1853.756,14.551,14.293,43.726,0.385,0.31,,,,,,,,
OWID_AFR,,Africa,23/12/20,2571848,25739,20290.143,60877,820,494.143,1872.496,18.74,14.773,44.323,0.597,0.36,,,,,,,,
OWID_AFR,,Africa,24/12/20,2598892,27044,21224.714,61431,554,516.714,1892.186,19.69,15.453,44.726,0.403,0.376,,,,,,,,
OWID_AFR,,Africa,25/12/20,2624677,25785,22148.286,61955,524,520.714,1910.959,18.773,16.126,45.108,0.382,0.379,,,,,,,,
OWID_AFR,,Africa,26/12/20,2646060,21383,22164.714,62374,419,516.429,1926.528,15.568,16.138,45.413,0.305,0.376,,,,,,,,
OWID_AFR,,Africa,27/12/20,2664735,18675,22200.286,62806,432,529.571,1940.125,13.597,16.163,45.727,0.315,0.386,,,,,,,,
OWID_AFR,,Africa,28/12/20,2679946,15211,21974.714,63351,545,546.143,1951.199,11.075,15.999,46.124,0.397,0.398,,,,,,,,
OWID_AFR,,Africa,29/12/20,2700074,20128,21995,64068,717,573,1965.854,14.655,16.014,46.646,0.522,0.417,,,,,,,,
OWID_AFR,,Africa,30/12/20,2730691,30617,22691.857,64769,701,556,1988.146,22.291,16.521,47.157,0.51,0.405,,,,,,,,
OWID_AFR,,Africa,31/12/20,2760480,29789,23084,65468,699,576.714,2009.834,21.689,16.807,47.666,0.509,0.42,,,,,,,,
OWID_AFR,,Africa,01/01/21,2788188,27708,23358.714,66126,658,595.857,2030.008,20.173,17.007,48.145,0.479,0.434,,,,,,,,
OWID_AFR,,Africa,02/01/21,2811107,22919,23578.143,66641,515,609.571,2046.694,16.687,17.167,48.52,0.375,0.444,,,,,,,,
OWID_AFR,,Africa,03/01/21,2833097,21990,24051.714,67246,605,634.286,2062.705,16.01,17.511,48.96,0.44,0.462,,,,,,,,
OWID_AFR,,Africa,04/01/21,2854889,21792,24991.857,67931,685,654.286,2078.571,15.866,18.196,49.459,0.499,0.476,,,,,,,,
OWID_AFR,,Africa,05/01/21,2881736,26847,25951.714,68751,820,669,2098.117,19.547,18.895,50.056,0.597,0.487,,,,,,,,
OWID_AFR,,Africa,06/01/21,2917528,35792,26691,69861,1110,727.429,2124.177,26.059,19.433,50.864,0.808,0.53,,,,,,,,
OWID_AFR,,Africa,07/01/21,2952930,35402,27492.857,70550,689,726,2149.952,25.775,20.017,51.366,0.502,0.529,,,,,,,,
OWID_AFR,,Africa,08/01/21,2989403,36473,28745,71460,910,762,2176.507,26.555,20.928,52.028,0.663,0.555,,,,,,,,
OWID_AFR,,Africa,09/01/21,3024502,35099,30485,72117,657,782.286,2202.062,25.555,22.195,52.507,0.478,0.57,,,,,,,,
OWID_AFR,,Africa,10/01/21,3056109,31607,31858.857,72711,594,780.714,2225.074,23.012,23.196,52.939,0.432,0.568,,,,,,,,
OWID_AFR,,Africa,11/01/21,3084142,28033,32750.429,73392,681,780.143,2245.484,20.41,23.845,53.435,0.496,0.568,,,,,,,,
OWID_AFR,,Africa,12/01/21,3110173,26031,32633.857,74467,1075,816.571,2264.437,18.952,23.76,54.217,0.783,0.595,,,,,,,,
OWID_AFR,,Africa,13/01/21,3144245,34072,32388.143,75688,1221,832.429,2289.244,24.807,23.581,55.106,0.889,0.606,,,,,,,,
OWID_AFR,,Africa,14/01/21,3178473,34228,32220.429,76741,1053,884.429,2314.164,24.921,23.459,55.873,0.767,0.644,,,,,,,,
OWID_AFR,,Africa,15/01/21,3210044,31571,31520.143,77646,905,883.714,2337.15,22.986,22.949,56.532,0.659,0.643,,,,,,,,
OWID_AFR,,Africa,16/01/21,3237612,27568,30444.286,78309,663,884.571,2357.222,20.072,22.166,57.015,0.483,0.644,,,,,,,,
